Year,Month,Sex,Deaths,Age_group,Population
2016,12,Male,8851,55_59,10626000
2016,12,Male,11055,60_64,9153000
2016,12,Male,13048,65_69,7775000
2016,12,Male,13589,70_74,5186000
2016,12,Male,14360,75_79,3854000
2016,12,Male,15216,80_84,2400000
2016,12,Male,29743,85_99,1995000
2017,1,Female,829,00_04,9752000
2017,1,Female,82,05_09,9961000
2017,1,Female,112,10_14,10129000
2017,1,Female,280,15_19,10282000
2017,1,Female,521,20_24,10713000
2017,1,Female,646,25_29,11335000
2017,1,Female,897,30_34,10795000
2017,1,Female,1088,35_39,10492000
2017,1,Female,1444,40_44,9819000
2017,1,Female,2244,45_49,10543000
2017,1,Female,3808,50_54,10915000
2017,1,Female,5735,55_59,11250000
2017,1,Female,7542,60_64,10334000
2017,1,Female,9641,65_69,8843000
2017,1,Female,11330,70_74,6702000
2017,1,Female,13453,75_79,4668000
2017,1,Female,17065,80_84,3207000
2017,1,Female,51294,85_99,3694000
2017,1,Male,1067,00_04,10201000
2017,1,Male,101,05_09,10388000
2017,1,Male,158,10_14,10538000
2017,1,Male,624,15_19,10608000
2017,1,Male,1338,20_24,10879000
2017,1,Male,1692,25_29,11410000
2017,1,Male,1852,30_34,10711000
2017,1,Male,2134,35_39,10281000
2017,1,Male,2419,40_44,9454000
2017,1,Male,3565,45_49,10118000
2017,1,Male,5730,50_54,10449000
2017,1,Male,8891,55_59,10587000
2017,1,Male,11377,60_64,9154000
2017,1,Male,13269,65_69,7907000
2017,1,Male,14499,70_74,5759000
2017,1,Male,14982,75_79,3877000
2017,1,Male,16396,80_84,2438000
2017,1,Male,32113,85_99,2178000
2017,2,Female,757,00_04,9752000
2017,2,Female,72,05_09,9961000
2017,2,Female,99,10_14,10129000
2017,2,Female,224,15_19,10282000
2017,2,Female,399,20_24,10713000
2017,2,Female,610,25_29,11335000
2017,2,Female,773,30_34,10795000
2017,2,Female,1024,35_39,10492000
2017,2,Female,1232,40_44,9819000
2017,2,Female,2076,45_49,10543000
2017,2,Female,3352,50_54,10915000
2017,2,Female,5259,55_59,11250000
2017,2,Female,6661,60_64,10334000
2017,2,Female,8565,65_69,8843000
2017,2,Female,10242,70_74,6702000
2017,2,Female,11871,75_79,4668000
2017,2,Female,15095,80_84,3207000
2017,2,Female,45278,85_99,3694000
2017,2,Male,1005,00_04,10201000
2017,2,Male,105,05_09,10388000
2017,2,Male,159,10_14,10538000
2017,2,Male,529,15_19,10608000
2017,2,Male,1153,20_24,10879000
2017,2,Male,1551,25_29,11410000
2017,2,Male,1620,30_34,10711000
2017,2,Male,1832,35_39,10281000
2017,2,Male,1995,40_44,9454000
2017,2,Male,3172,45_49,10118000
2017,2,Male,5145,50_54,10449000
2017,2,Male,8133,55_59,10587000
2017,2,Male,10119,60_64,9154000
2017,2,Male,11904,65_69,7907000
2017,2,Male,12896,70_74,5759000
2017,2,Male,13442,75_79,3877000
2017,2,Male,14506,80_84,2438000
2017,2,Male,28529,85_99,2178000
2017,3,Female,894,00_04,9752000
2017,3,Female,107,05_09,9961000
2017,3,Female,105,10_14,10129000
2017,3,Female,249,15_19,10282000
2017,3,Female,496,20_24,10713000
2017,3,Female,638,25_29,11335000
2017,3,Female,900,30_34,10795000
2017,3,Female,1114,35_39,10492000
2017,3,Female,1386,40_44,9819000
2017,3,Female,2248,45_49,10543000
2017,3,Female,3714,50_54,10915000
2017,3,Female,5684,55_59,11250000
2017,3,Female,7236,60_64,10334000
2017,3,Female,9272,65_69,8843000
2017,3,Female,11113,70_74,6702000
2017,3,Female,12871,75_79,4668000
2017,3,Female,16190,80_84,3207000
2017,3,Female,48055,85_99,3694000
2017,3,Male,1044,00_04,10201000
2017,3,Male,138,05_09,10388000
2017,3,Male,168,10_14,10538000
2017,3,Male,651,15_19,10608000
2017,3,Male,1296,20_24,10879000
2017,3,Male,1657,25_29,11410000
2017,3,Male,1725,30_34,10711000
2017,3,Male,2100,35_39,10281000
2017,3,Male,2235,40_44,9454000
2017,3,Male,3506,45_49,10118000
2017,3,Male,5555,50_54,10449000
2017,3,Male,8494,55_59,10587000
2017,3,Male,11093,60_64,9154000
2017,3,Male,12795,65_69,7907000
2017,3,Male,13919,70_74,5759000
2017,3,Male,14654,75_79,3877000
2017,3,Male,15632,80_84,2438000
2017,3,Male,30217,85_99,2178000
2017,4,Female,817,00_04,9752000
2017,4,Female,95,05_09,9961000
2017,4,Female,119,10_14,10129000
2017,4,Female,246,15_19,10282000
2017,4,Female,463,20_24,10713000
2017,4,Female,594,25_29,11335000
2017,4,Female,841,30_34,10795000
2017,4,Female,1029,35_39,10492000
2017,4,Female,1367,40_44,9819000
2017,4,Female,2113,45_49,10543000
2017,4,Female,3400,50_54,10915000
2017,4,Female,5301,55_59,11250000
2017,4,Female,6813,60_64,10334000
2017,4,Female,8401,65_69,8843000
2017,4,Female,10455,70_74,6702000
2017,4,Female,11883,75_79,4668000
2017,4,Female,14631,80_84,3207000
2017,4,Female,43268,85_99,3694000
2017,4,Male,1097,00_04,10201000
2017,4,Male,103,05_09,10388000
2017,4,Male,167,10_14,10538000
2017,4,Male,633,15_19,10608000
2017,4,Male,1300,20_24,10879000
2017,4,Male,1616,25_29,11410000
2017,4,Male,1781,30_34,10711000
2017,4,Male,1953,35_39,10281000
2017,4,Male,2247,40_44,9454000
2017,4,Male,3277,45_49,10118000
2017,4,Male,5341,50_54,10449000
2017,4,Male,7989,55_59,10587000
2017,4,Male,10495,60_64,9154000
2017,4,Male,11877,65_69,7907000
2017,4,Male,12919,70_74,5759000
2017,4,Male,13579,75_79,3877000
2017,4,Male,14092,80_84,2438000
2017,4,Male,27208,85_99,2178000
2017,5,Female,864,00_04,9752000
2017,5,Female,96,05_09,9961000
2017,5,Female,122,10_14,10129000
2017,5,Female,277,15_19,10282000
2017,5,Female,503,20_24,10713000
2017,5,Female,677,25_29,11335000
2017,5,Female,841,30_34,10795000
2017,5,Female,1070,35_39,10492000
2017,5,Female,1307,40_44,9819000
2017,5,Female,2072,45_49,10543000
2017,5,Female,3492,50_54,10915000
2017,5,Female,5333,55_59,11250000
2017,5,Female,6826,60_64,10334000
2017,5,Female,8518,65_69,8843000
2017,5,Female,10101,70_74,6702000
2017,5,Female,11835,75_79,4668000
2017,5,Female,14485,80_84,3207000
2017,5,Female,41467,85_99,3694000
2017,5,Male,1105,00_04,10201000
2017,5,Male,99,05_09,10388000
2017,5,Male,157,10_14,10538000
2017,5,Male,714,15_19,10608000
2017,5,Male,1414,20_24,10879000
2017,5,Male,1791,25_29,11410000
2017,5,Male,1843,30_34,10711000
2017,5,Male,2018,35_39,10281000
2017,5,Male,2249,40_44,9454000
2017,5,Male,3294,45_49,10118000
2017,5,Male,5357,50_54,10449000
2017,5,Male,8217,55_59,10587000
2017,5,Male,10486,60_64,9154000
2017,5,Male,11913,65_69,7907000
2017,5,Male,13166,70_74,5759000
2017,5,Male,13410,75_79,3877000
2017,5,Male,14146,80_84,2438000
2017,5,Male,26210,85_99,2178000
2017,6,Female,878,00_04,9752000
2017,6,Female,93,05_09,9961000
2017,6,Female,90,10_14,10129000
2017,6,Female,263,15_19,10282000
2017,6,Female,447,20_24,10713000
2017,6,Female,721,25_29,11335000
2017,6,Female,872,30_34,10795000
2017,6,Female,1017,35_39,10492000
2017,6,Female,1297,40_44,9819000
2017,6,Female,2137,45_49,10543000
2017,6,Female,3196,50_54,10915000
2017,6,Female,5070,55_59,11250000
2017,6,Female,6611,60_64,10334000
2017,6,Female,7927,65_69,8843000
2017,6,Female,9698,70_74,6702000
2017,6,Female,11234,75_79,4668000
2017,6,Female,13512,80_84,3207000
2017,6,Female,38815,85_99,3694000
2017,6,Male,1171,00_04,10201000
2017,6,Male,101,05_09,10388000
2017,6,Male,167,10_14,10538000
2017,6,Male,727,15_19,10608000
2017,6,Male,1362,20_24,10879000
2017,6,Male,1827,25_29,11410000
2017,6,Male,1869,30_34,10711000
2017,6,Male,2007,35_39,10281000
2017,6,Male,2125,40_44,9454000
2017,6,Male,3301,45_49,10118000
2017,6,Male,5169,50_54,10449000
2017,6,Male,8104,55_59,10587000
2017,6,Male,10251,60_64,9154000
2017,6,Male,11593,65_69,7907000
2017,6,Male,12395,70_74,5759000
2017,6,Male,12679,75_79,3877000
2017,6,Male,13254,80_84,2438000
2017,6,Male,25031,85_99,2178000
2017,7,Female,801,00_04,9752000
2017,7,Female,101,05_09,9961000
2017,7,Female,113,10_14,10129000
2017,7,Female,250,15_19,10282000
2017,7,Female,431,20_24,10713000
2017,7,Female,686,25_29,11335000
2017,7,Female,852,30_34,10795000
2017,7,Female,1082,35_39,10492000
2017,7,Female,1400,40_44,9819000
2017,7,Female,2097,45_49,10543000
2017,7,Female,3251,50_54,10915000
2017,7,Female,5158,55_59,11250000
2017,7,Female,6744,60_64,10334000
2017,7,Female,8244,65_69,8843000
2017,7,Female,10038,70_74,6702000
2017,7,Female,11324,75_79,4668000
2017,7,Female,13587,80_84,3207000
2017,7,Female,39253,85_99,3694000
2017,7,Male,1112,00_04,10201000
2017,7,Male,153,05_09,10388000
2017,7,Male,175,10_14,10538000
2017,7,Male,724,15_19,10608000
2017,7,Male,1380,20_24,10879000
2017,7,Male,1799,25_29,11410000
2017,7,Male,1973,30_34,10711000
2017,7,Male,2105,35_39,10281000
2017,7,Male,2282,40_44,9454000
2017,7,Male,3457,45_49,10118000
2017,7,Male,5265,50_54,10449000
2017,7,Male,8223,55_59,10587000
2017,7,Male,10415,60_64,9154000
2017,7,Male,11791,65_69,7907000
2017,7,Male,12553,70_74,5759000
2017,7,Male,12883,75_79,3877000
2017,7,Male,13492,80_84,2438000
2017,7,Male,24919,85_99,2178000
2017,8,Female,846,00_04,9752000
2017,8,Female,87,05_09,9961000
2017,8,Female,100,10_14,10129000
2017,8,Female,239,15_19,10282000
2017,8,Female,427,20_24,10713000
2017,8,Female,672,25_29,11335000
2017,8,Female,864,30_34,10795000
2017,8,Female,1082,35_39,10492000
2017,8,Female,1300,40_44,9819000
2017,8,Female,2125,45_49,10543000
2017,8,Female,3270,50_54,10915000
2017,8,Female,5092,55_59,11250000
2017,8,Female,6612,60_64,10334000
2017,8,Female,8132,65_69,8843000
2017,8,Female,9872,70_74,6702000
2017,8,Female,11327,75_79,4668000
2017,8,Female,13662,80_84,3207000
2017,8,Female,39417,85_99,3694000
2017,8,Male,1124,00_04,10201000
2017,8,Male,107,05_09,10388000
2017,8,Male,147,10_14,10538000
2017,8,Male,728,15_19,10608000
2017,8,Male,1362,20_24,10879000
2017,8,Male,1810,25_29,11410000
2017,8,Male,1933,30_34,10711000
2017,8,Male,2129,35_39,10281000
2017,8,Male,2263,40_44,9454000
2017,8,Male,3520,45_49,10118000
2017,8,Male,5308,50_54,10449000
2017,8,Male,7943,55_59,10587000
2017,8,Male,10325,60_64,9154000
2017,8,Male,11735,65_69,7907000
2017,8,Male,12709,70_74,5759000
2017,8,Male,12803,75_79,3877000
2017,8,Male,13653,80_84,2438000
2017,8,Male,25246,85_99,2178000
2017,9,Female,862,00_04,9752000
2017,9,Female,81,05_09,9961000
2017,9,Female,100,10_14,10129000
2017,9,Female,229,15_19,10282000
2017,9,Female,445,20_24,10713000
2017,9,Female,655,25_29,11335000
2017,9,Female,809,30_34,10795000
2017,9,Female,1071,35_39,10492000
2017,9,Female,1351,40_44,9819000
2017,9,Female,2060,45_49,10543000
2017,9,Female,3181,50_54,10915000
2017,9,Female,5093,55_59,11250000
2017,9,Female,6580,60_64,10334000
2017,9,Female,7996,65_69,8843000
2017,9,Female,9892,70_74,6702000
2017,9,Female,11113,75_79,4668000
2017,9,Female,13591,80_84,3207000
2017,9,Female,39755,85_99,3694000
2017,9,Male,1091,00_04,10201000
2017,9,Male,89,05_09,10388000
2017,9,Male,157,10_14,10538000
2017,9,Male,626,15_19,10608000
2017,9,Male,1313,20_24,10879000
2017,9,Male,1775,25_29,11410000
2017,9,Male,1855,30_34,10711000
2017,9,Male,1944,35_39,10281000
2017,9,Male,2252,40_44,9454000
2017,9,Male,3338,45_49,10118000
2017,9,Male,5249,50_54,10449000
2017,9,Male,7851,55_59,10587000
2017,9,Male,10203,60_64,9154000
2017,9,Male,11480,65_69,7907000
2017,9,Male,12755,70_74,5759000
2017,9,Male,12725,75_79,3877000
2017,9,Male,13473,80_84,2438000
2017,9,Male,25219,85_99,2178000
2017,10,Female,862,00_04,9752000
2017,10,Female,89,05_09,9961000
2017,10,Female,89,10_14,10129000
2017,10,Female,261,15_19,10282000
2017,10,Female,458,20_24,10713000
2017,10,Female,651,25_29,11335000
2017,10,Female,822,30_34,10795000
2017,10,Female,1038,35_39,10492000
2017,10,Female,1343,40_44,9819000
2017,10,Female,2045,45_49,10543000
2017,10,Female,3429,50_54,10915000
2017,10,Female,5132,55_59,11250000
2017,10,Female,7089,60_64,10334000
2017,10,Female,8411,65_69,8843000
2017,10,Female,10374,70_74,6702000
2017,10,Female,11912,75_79,4668000
2017,10,Female,14523,80_84,3207000
2017,10,Female,41990,85_99,3694000
2017,10,Male,1077,00_04,10201000
2017,10,Male,105,05_09,10388000
2017,10,Male,166,10_14,10538000
2017,10,Male,673,15_19,10608000
2017,10,Male,1305,20_24,10879000
2017,10,Male,1687,25_29,11410000
2017,10,Male,1821,30_34,10711000
2017,10,Male,2044,35_39,10281000
2017,10,Male,2259,40_44,9454000
2017,10,Male,3332,45_49,10118000
2017,10,Male,5234,50_54,10449000
2017,10,Male,8220,55_59,10587000
2017,10,Male,10495,60_64,9154000
2017,10,Male,11968,65_69,7907000
2017,10,Male,13267,70_74,5759000
2017,10,Male,13729,75_79,3877000
2017,10,Male,14283,80_84,2438000
2017,10,Male,26863,85_99,2178000
2017,11,Female,845,00_04,9752000
2017,11,Female,82,05_09,9961000
2017,11,Female,101,10_14,10129000
2017,11,Female,257,15_19,10282000
2017,11,Female,430,20_24,10713000
2017,11,Female,691,25_29,11335000
2017,11,Female,846,30_34,10795000
2017,11,Female,1063,35_39,10492000
2017,11,Female,1339,40_44,9819000
2017,11,Female,2064,45_49,10543000
2017,11,Female,3217,50_54,10915000
2017,11,Female,5180,55_59,11250000
2017,11,Female,6804,60_64,10334000
2017,11,Female,8442,65_69,8843000
2017,11,Female,10369,70_74,6702000
2017,11,Female,11804,75_79,4668000
2017,11,Female,14595,80_84,3207000
2017,11,Female,42157,85_99,3694000
2017,11,Male,1035,00_04,10201000
2017,11,Male,87,05_09,10388000
2017,11,Male,181,10_14,10538000
2017,11,Male,622,15_19,10608000
2017,11,Male,1258,20_24,10879000
2017,11,Male,1684,25_29,11410000
2017,11,Male,1794,30_34,10711000
2017,11,Male,1918,35_39,10281000
2017,11,Male,2256,40_44,9454000
2017,11,Male,3199,45_49,10118000
2017,11,Male,5004,50_54,10449000
2017,11,Male,8028,55_59,10587000
2017,11,Male,10663,60_64,9154000
2017,11,Male,12152,65_69,7907000
2017,11,Male,13377,70_74,5759000
2017,11,Male,13554,75_79,3877000
2017,11,Male,14480,80_84,2438000
2017,11,Male,27139,85_99,2178000
2017,12,Female,903,00_04,9752000
2017,12,Female,86,05_09,9961000
2017,12,Female,106,10_14,10129000
2017,12,Female,281,15_19,10282000
2017,12,Female,494,20_24,10713000
2017,12,Female,692,25_29,11335000
2017,12,Female,897,30_34,10795000
2017,12,Female,1172,35_39,10492000
2017,12,Female,1497,40_44,9819000
2017,12,Female,2272,45_49,10543000
2017,12,Female,3668,50_54,10915000
2017,12,Female,5827,55_59,11250000
2017,12,Female,7655,60_64,10334000
2017,12,Female,9511,65_69,8843000
2017,12,Female,11593,70_74,6702000
2017,12,Female,13593,75_79,4668000
2017,12,Female,16345,80_84,3207000
2017,12,Female,48748,85_99,3694000
2017,12,Male,1068,00_04,10201000
2017,12,Male,125,05_09,10388000
2017,12,Male,185,10_14,10538000
2017,12,Male,642,15_19,10608000
2017,12,Male,1256,20_24,10879000
2017,12,Male,1619,25_29,11410000
2017,12,Male,1834,30_34,10711000
2017,12,Male,2078,35_39,10281000
2017,12,Male,2275,40_44,9454000
2017,12,Male,3554,45_49,10118000
2017,12,Male,5585,50_54,10449000
2017,12,Male,8769,55_59,10587000
2017,12,Male,11567,60_64,9154000
2017,12,Male,13258,65_69,7907000
2017,12,Male,14736,70_74,5759000
2017,12,Male,15399,75_79,3877000
2017,12,Male,16017,80_84,2438000
2017,12,Male,30979,85_99,2178000
2018,1,Female,854,00_04,9736000
2018,1,Female,101,05_09,9905000
2018,1,Female,130,10_14,10204000
2018,1,Female,285,15_19,10291000
2018,1,Female,451,20_24,10625000
2018,1,Female,708,25_29,11486000
2018,1,Female,974,30_34,10878000
2018,1,Female,1243,35_39,10701000
2018,1,Female,1418,40_44,9887000
2018,1,Female,2358,45_49,10515000
2018,1,Female,3822,50_54,10682000
2018,1,Female,6146,55_59,11120000
2018,1,Female,8238,60_64,10679000
2018,1,Female,10182,65_69,8961000
2018,1,Female,12642,70_74,7066000
2018,1,Female,15002,75_79,4968000
2018,1,Female,18511,80_84,3141000
2018,1,Female,56795,85_99,3885000
2018,1,Male,1128,00_04,10193000
2018,1,Male,130,05_09,10338000
2018,1,Male,144,10_14,10607000
2018,1,Male,621,15_19,10617000
2018,1,Male,1281,20_24,10809000
2018,1,Male,1686,25_29,11674000
2018,1,Male,1782,30_34,10816000
2018,1,Male,2086,35_39,10567000
2018,1,Male,2344,40_44,9504000
2018,1,Male,3736,45_49,10123000
2018,1,Male,5854,50_54,10217000
2018,1,Male,9539,55_59,10503000
2018,1,Male,12504,60_64,9399000
2018,1,Male,14425,65_69,8047000
2018,1,Male,16243,70_74,6294000
2018,1,Male,17025,75_79,3944000
2018,1,Male,18063,80_84,2506000
2018,1,Male,35377,85_99,2270000
2018,2,Female,725,00_04,9736000
2018,2,Female,86,05_09,9905000
2018,2,Female,122,10_14,10204000
2018,2,Female,236,15_19,10291000
2018,2,Female,396,20_24,10625000
2018,2,Female,605,25_29,11486000
2018,2,Female,852,30_34,10878000
2018,2,Female,1036,35_39,10701000
2018,2,Female,1293,40_44,9887000
2018,2,Female,2028,45_49,10515000
2018,2,Female,3252,50_54,10682000
2018,2,Female,5187,55_59,11120000
2018,2,Female,6805,60_64,10679000
2018,2,Female,8553,65_69,8961000
2018,2,Female,10720,70_74,7066000
2018,2,Female,12582,75_79,4968000
2018,2,Female,15216,80_84,3141000
2018,2,Female,45173,85_99,3885000
2018,2,Male,966,00_04,10193000
2018,2,Male,107,05_09,10338000
2018,2,Male,139,10_14,10607000
2018,2,Male,576,15_19,10617000
2018,2,Male,1061,20_24,10809000
2018,2,Male,1429,25_29,11674000
2018,2,Male,1582,30_34,10816000
2018,2,Male,1879,35_39,10567000
2018,2,Male,2064,40_44,9504000
2018,2,Male,3179,45_49,10123000
2018,2,Male,4914,50_54,10217000
2018,2,Male,8168,55_59,10503000
2018,2,Male,10438,60_64,9399000
2018,2,Male,12207,65_69,8047000
2018,2,Male,13487,70_74,6294000
2018,2,Male,14345,75_79,3944000
2018,2,Male,14648,80_84,2506000
2018,2,Male,28598,85_99,2270000
2018,3,Female,840,00_04,9736000
2018,3,Female,91,05_09,9905000
2018,3,Female,121,10_14,10204000
2018,3,Female,263,15_19,10291000
2018,3,Female,418,20_24,10625000
2018,3,Female,632,25_29,11486000
2018,3,Female,844,30_34,10878000
2018,3,Female,1116,35_39,10701000
2018,3,Female,1354,40_44,9887000
2018,3,Female,2111,45_49,10515000
2018,3,Female,3350,50_54,10682000
2018,3,Female,5481,55_59,11120000
2018,3,Female,7458,60_64,10679000
2018,3,Female,8865,65_69,8961000
2018,3,Female,11031,70_74,7066000
2018,3,Female,13040,75_79,4968000
2018,3,Female,15645,80_84,3141000
2018,3,Female,46885,85_99,3885000
2018,3,Male,1098,00_04,10193000
2018,3,Male,115,05_09,10338000
2018,3,Male,155,10_14,10607000
2018,3,Male,571,15_19,10617000
2018,3,Male,1236,20_24,10809000
2018,3,Male,1621,25_29,11674000
2018,3,Male,1829,30_34,10816000
2018,3,Male,2000,35_39,10567000
2018,3,Male,2306,40_44,9504000
2018,3,Male,3498,45_49,10123000
2018,3,Male,5410,50_54,10217000
2018,3,Male,8445,55_59,10503000
2018,3,Male,11299,60_64,9399000
2018,3,Male,12978,65_69,8047000
2018,3,Male,14236,70_74,6294000
2018,3,Male,14962,75_79,3944000
2018,3,Male,15544,80_84,2506000
2018,3,Male,29636,85_99,2270000
2018,4,Female,799,00_04,9736000
2018,4,Female,90,05_09,9905000
2018,4,Female,112,10_14,10204000
2018,4,Female,257,15_19,10291000
2018,4,Female,428,20_24,10625000
2018,4,Female,655,25_29,11486000
2018,4,Female,780,30_34,10878000
2018,4,Female,1031,35_39,10701000
2018,4,Female,1326,40_44,9887000
2018,4,Female,2066,45_49,10515000
2018,4,Female,3196,50_54,10682000
2018,4,Female,5144,55_59,11120000
2018,4,Female,6853,60_64,10679000
2018,4,Female,8530,65_69,8961000
2018,4,Female,10512,70_74,7066000
2018,4,Female,12262,75_79,4968000
2018,4,Female,14737,80_84,3141000
2018,4,Female,43069,85_99,3885000
2018,4,Male,1002,00_04,10193000
2018,4,Male,95,05_09,10338000
2018,4,Male,147,10_14,10607000
2018,4,Male,552,15_19,10617000
2018,4,Male,1181,20_24,10809000
2018,4,Male,1640,25_29,11674000
2018,4,Male,1678,30_34,10816000
2018,4,Male,1975,35_39,10567000
2018,4,Male,2133,40_44,9504000
2018,4,Male,3254,45_49,10123000
2018,4,Male,4950,50_54,10217000
2018,4,Male,7973,55_59,10503000
2018,4,Male,10611,60_64,9399000
2018,4,Male,12276,65_69,8047000
2018,4,Male,13612,70_74,6294000
2018,4,Male,14027,75_79,3944000
2018,4,Male,14459,80_84,2506000
2018,4,Male,27488,85_99,2270000
2018,5,Female,811,00_04,9736000
2018,5,Female,94,05_09,9905000
2018,5,Female,114,10_14,10204000
2018,5,Female,241,15_19,10291000
2018,5,Female,477,20_24,10625000
2018,5,Female,657,25_29,11486000
2018,5,Female,885,30_34,10878000
2018,5,Female,1073,35_39,10701000
2018,5,Female,1290,40_44,9887000
2018,5,Female,2028,45_49,10515000
2018,5,Female,3203,50_54,10682000
2018,5,Female,4988,55_59,11120000
2018,5,Female,6843,60_64,10679000
2018,5,Female,8294,65_69,8961000
2018,5,Female,10258,70_74,7066000
2018,5,Female,12064,75_79,4968000
2018,5,Female,14222,80_84,3141000
2018,5,Female,40755,85_99,3885000
2018,5,Male,1108,00_04,10193000
2018,5,Male,112,05_09,10338000
2018,5,Male,159,10_14,10607000
2018,5,Male,697,15_19,10617000
2018,5,Male,1292,20_24,10809000
2018,5,Male,1719,25_29,11674000
2018,5,Male,1835,30_34,10816000
2018,5,Male,2005,35_39,10567000
2018,5,Male,2264,40_44,9504000
2018,5,Male,3381,45_49,10123000
2018,5,Male,5079,50_54,10217000
2018,5,Male,8148,55_59,10503000
2018,5,Male,10737,60_64,9399000
2018,5,Male,12147,65_69,8047000
2018,5,Male,13334,70_74,6294000
2018,5,Male,13983,75_79,3944000
2018,5,Male,14004,80_84,2506000
2018,5,Male,26436,85_99,2270000
2018,6,Female,796,00_04,9736000
2018,6,Female,79,05_09,9905000
2018,6,Female,93,10_14,10204000
2018,6,Female,266,15_19,10291000
2018,6,Female,443,20_24,10625000
2018,6,Female,629,25_29,11486000
2018,6,Female,824,30_34,10878000
2018,6,Female,1092,35_39,10701000
2018,6,Female,1300,40_44,9887000
2018,6,Female,1969,45_49,10515000
2018,6,Female,3131,50_54,10682000
2018,6,Female,5078,55_59,11120000
2018,6,Female,6662,60_64,10679000
2018,6,Female,8091,65_69,8961000
2018,6,Female,10069,70_74,7066000
2018,6,Female,11425,75_79,4968000
2018,6,Female,13477,80_84,3141000
2018,6,Female,38721,85_99,3885000
2018,6,Male,1009,00_04,10193000
2018,6,Male,119,05_09,10338000
2018,6,Male,168,10_14,10607000
2018,6,Male,658,15_19,10617000
2018,6,Male,1270,20_24,10809000
2018,6,Male,1772,25_29,11674000
2018,6,Male,1810,30_34,10816000
2018,6,Male,2240,35_39,10567000
2018,6,Male,2250,40_44,9504000
2018,6,Male,3299,45_49,10123000
2018,6,Male,4973,50_54,10217000
2018,6,Male,7960,55_59,10503000
2018,6,Male,10379,60_64,9399000
2018,6,Male,11627,65_69,8047000
2018,6,Male,12894,70_74,6294000
2018,6,Male,13084,75_79,3944000
2018,6,Male,13378,80_84,2506000
2018,6,Male,25123,85_99,2270000
2018,7,Female,842,00_04,9736000
2018,7,Female,86,05_09,9905000
2018,7,Female,114,10_14,10204000
2018,7,Female,276,15_19,10291000
2018,7,Female,454,20_24,10625000
2018,7,Female,691,25_29,11486000
2018,7,Female,840,30_34,10878000
2018,7,Female,1131,35_39,10701000
2018,7,Female,1361,40_44,9887000
2018,7,Female,2105,45_49,10515000
2018,7,Female,3150,50_54,10682000
2018,7,Female,5054,55_59,11120000
2018,7,Female,6917,60_64,10679000
2018,7,Female,8170,65_69,8961000
2018,7,Female,10198,70_74,7066000
2018,7,Female,11655,75_79,4968000
2018,7,Female,13717,80_84,3141000
2018,7,Female,39407,85_99,3885000
2018,7,Male,1085,00_04,10193000
2018,7,Male,122,05_09,10338000
2018,7,Male,160,10_14,10607000
2018,7,Male,671,15_19,10617000
2018,7,Male,1336,20_24,10809000
2018,7,Male,1766,25_29,11674000
2018,7,Male,1918,30_34,10816000
2018,7,Male,2211,35_39,10567000
2018,7,Male,2266,40_44,9504000
2018,7,Male,3393,45_49,10123000
2018,7,Male,5261,50_54,10217000
2018,7,Male,8156,55_59,10503000
2018,7,Male,10674,60_64,9399000
2018,7,Male,11960,65_69,8047000
2018,7,Male,13111,70_74,6294000
2018,7,Male,13767,75_79,3944000
2018,7,Male,13884,80_84,2506000
2018,7,Male,25228,85_99,2270000
2018,8,Female,823,00_04,9736000
2018,8,Female,90,05_09,9905000
2018,8,Female,110,10_14,10204000
2018,8,Female,221,15_19,10291000
2018,8,Female,426,20_24,10625000
2018,8,Female,696,25_29,11486000
2018,8,Female,854,30_34,10878000
2018,8,Female,1074,35_39,10701000
2018,8,Female,1343,40_44,9887000
2018,8,Female,2055,45_49,10515000
2018,8,Female,3230,50_54,10682000
2018,8,Female,5181,55_59,11120000
2018,8,Female,6742,60_64,10679000
2018,8,Female,8022,65_69,8961000
2018,8,Female,10296,70_74,7066000
2018,8,Female,11858,75_79,4968000
2018,8,Female,13857,80_84,3141000
2018,8,Female,39053,85_99,3885000
2018,8,Male,1062,00_04,10193000
2018,8,Male,112,05_09,10338000
2018,8,Male,143,10_14,10607000
2018,8,Male,619,15_19,10617000
2018,8,Male,1274,20_24,10809000
2018,8,Male,1687,25_29,11674000
2018,8,Male,1877,30_34,10816000
2018,8,Male,2138,35_39,10567000
2018,8,Male,2366,40_44,9504000
2018,8,Male,3427,45_49,10123000
2018,8,Male,4963,50_54,10217000
2018,8,Male,8107,55_59,10503000
2018,8,Male,10686,60_64,9399000
2018,8,Male,12048,65_69,8047000
2018,8,Male,13202,70_74,6294000
2018,8,Male,13726,75_79,3944000
2018,8,Male,13590,80_84,2506000
2018,8,Male,25325,85_99,2270000
2018,9,Female,817,00_04,9736000
2018,9,Female,83,05_09,9905000
2018,9,Female,101,10_14,10204000
2018,9,Female,256,15_19,10291000
2018,9,Female,415,20_24,10625000
2018,9,Female,653,25_29,11486000
2018,9,Female,815,30_34,10878000
2018,9,Female,1090,35_39,10701000
2018,9,Female,1323,40_44,9887000
2018,9,Female,1953,45_49,10515000
2018,9,Female,3104,50_54,10682000
2018,9,Female,4959,55_59,11120000
2018,9,Female,6357,60_64,10679000
2018,9,Female,8065,65_69,8961000
2018,9,Female,10058,70_74,7066000
2018,9,Female,11506,75_79,4968000
2018,9,Female,13582,80_84,3141000
2018,9,Female,38440,85_99,3885000
2018,9,Male,1054,00_04,10193000
